WKT,pid,STATUS
"MULTIPOLYGON (((831835.488615395 1560609.43850236,831823.145224893 1560633.82985904,831823.330849321 1560640.16199735,831835.715130276 1560653.43556488,831832.672612831 1560658.90036149,831822.658859011 1560669.7878897,831821.567134563 1560674.32746329,831831.055566211 1560680.74801262,831835.423388492 1560700.96273854,831831.042511989 1560706.54847916,831833.997766181 1560710.3694431,831843.649275861 1560713.54332383,831856.75387128 1560713.20332622,831873.510825449 1560709.93364095,831869.1164376 1560693.27382639,831871.759390118 1560676.05634569,831861.41784862 1560671.22128407,831864.032953262 1560666.47458129,831873.81304453 1560650.41812103,831849.156312309 1560618.11397962,831845.303048571 1560611.45699302,831840.104850432 1560610.10248139,831835.488615395 1560609.43850236)))",PC91696,TRUE
"MULTIPOLYGON (((849428.489421529 1554852.35968764,849482.631930962 1554851.3004282,849486.252632701 1554850.13889848,849485.735799071 1554831.71402012,849481.177800114 1554822.23202853,849475.327000326 1554821.4576764,849472.501734501 1554815.34668157,849470.432346092 1554809.57837359,849468.990569541 1554804.17691379,849470.179407601 1554801.4718584,849468.199160932 1554795.75732711,849433.281688919 1554796.00319287,849428.489421529 1554852.35968764)))",PC78099,TRUE
"MULTIPOLYGON (((836418.69279421 1562309.51108624,836457.390609073 1562301.05483338,836469.979024865 1562295.49668355,836480.58428906 1562296.90786817,836483.335600515 1562294.53201575,836489.162403264 1562277.92324009,836498.843857831 1562249.45383937,836411.5308505 1562271.84627873,836418.69279421 1562309.51108624)))",PC93696,TRUE
"MULTIPOLYGON (((827407.452870705 1561444.53869212,827399.304244117 1561449.43573212,827403.695526993 1561461.78964612,827402.435553658 1561467.56194347,827392.18337353 1561476.31568002,827420.97808131 1561593.51032305,827453.402065311 1561579.45187625,827407.452870705 1561444.53869212)))",PC92095,TRUE
"MULTIPOLYGON (((850175.849247253 1564786.05562606,850230.517911099 1564750.66619708,850189.857378465 1564672.79898086,850174.239670435 1564669.09107058,850168.992326466 1564684.30230058,850159.141809208 1564793.85688644,850175.849247253 1564786.05562606)))",PC73701,TRUE
"MULTIPOLYGON (((833485.423937551 1560260.69480823,833476.517155018 1560344.39174446,833520.288852532 1560345.66237716,833521.297175996 1560243.08175596,833485.423937551 1560260.69480823)))",PC90096,TRUE
"MULTIPOLYGON (((831851.802739942 1560512.0331415,831876.444559125 1560558.43591934,831890.278202023 1560553.22250814,831899.720505838 1560569.85628629,831940.40741643 1560550.93539785,831906.607061461 1560485.9874161,831851.802739942 1560512.0331415)))",PC91698,TRUE
"MULTIPOLYGON (((849368.822261127 1554623.02550041,849373.419539687 1554620.81436043,849376.248477189 1554619.32558656,849384.406669319 1554621.31725248,849391.379504961 1554618.9769565,849399.429807949 1554616.13855642,849405.579351606 1554620.52529309,849413.787118939 1554620.32102132,849422.257967268 1554618.20287971,849430.746584403 1554619.12680962,849432.033902831 1554613.41971499,849427.209636334 1554607.89245821,849426.113004614 1554599.92946219,849425.751101409 1554591.93555476,849426.047134443 1554584.06919582,849426.281371631 1554575.50412001,849423.802191244 1554568.52023226,849418.217389905 1554563.16975816,849412.141699867 1554558.99561029,849406.637135529 1554552.1308663,849401.755832155 1554544.68868053,849397.660428266 1554539.16256526,849392.703454833 1554534.16299546,849385.66424795 1554529.11604927,849380.986912095 1554523.59746839,849367.665757561 1554515.69397892,849362.868887063 1554517.86915606,849363.522922592 1554526.24922839,849364.395683151 1554534.846091,849365.398483927 1554542.39793279,849367.585367368 1554550.90425367,849370.109175667 1554559.13050776,849371.906321453 1554567.35123143,849373.146151422 1554572.99549165,849373.939727024 1554579.32153385,849372.979436757 1554593.35991053,849370.574466168 1554602.2607734,849369.57072415 1554608.74051957,849368.583086076 1554616.88540307,849368.822261127 1554623.02550041)))",PC78896,TRUE
"MULTIPOLYGON (((833609.113480728 1560242.08862127,833602.432862695 1560319.96304671,833649.817170426 1560331.43850434,833656.496962628 1560235.46844056,833609.113480728 1560242.08862127)))",PC90099,TRUE
"MULTIPOLYGON (((827403.927979394 1560328.45368123,827381.67109525 1560296.26179977,827332.156784432 1560327.33839191,827353.308552413 1560363.40144321,827403.927979394 1560328.45368123)))",PC92537,TRUE
"MULTIPOLYGON (((849382.505533747 1554721.88074653,849384.164856369 1554722.95694822,849389.409123806 1554721.74942668,849395.536825553 1554720.38741373,849394.531103933 1554712.01101615,849409.032456525 1554705.15902882,849397.797311814 1554648.92631289,849373.97231418 1554653.61736396,849368.275731595 1554653.76868273,849369.974824443 1554668.24329036,849365.477059161 1554668.95482056,849363.103667391 1554650.94162568,849361.599724762 1554648.15500805,849358.100749092 1554646.53406364,849353.122523712 1554644.19054029,849342.442828438 1554643.27204489,849341.120719847 1554644.26084572,849345.621549036 1554696.49435592,849352.542848446 1554696.96476413,849359.089706161 1554697.13870799,849363.885249229 1554696.7934878,849368.370584549 1554696.12055856,849374.111385085 1554693.64041336,849378.994091053 1554696.16651699,849380.828062534 1554702.72504865,849381.85261865 1554709.16170989,849382.277661964 1554717.125464,849382.505533747 1554721.88074653)))",PC78895,TRUE
"MULTIPOLYGON (((836377.066828479 1562068.57442493,836293.461839373 1562085.8657301,836285.779649905 1562111.68325291,836382.925882106 1562095.13503162,836377.066828479 1562068.57442493)))",PC93299,TRUE
"MULTIPOLYGON (((827286.218117693 1560242.05423455,827328.90366126 1560204.13820742,827316.0695363 1560153.31782888,827266.926363315 1560166.72826958,827286.218117693 1560242.05423455)))",PC92539,TRUE
"MULTIPOLYGON (((849491.374469616 1554764.32316122,849488.677426104 1554770.46730439,849490.762474753 1554772.35799712,849492.040846036 1554776.6081687,849494.927393438 1554780.14375757,849501.868075444 1554780.54026004,849507.180752011 1554780.73165823,849508.989506612 1554780.45295,849509.669807583 1554778.71317494,849509.269174406 1554774.33435953,849504.064824213 1554774.76034519,849498.472360291 1554771.78692248,849499.074634941 1554768.00896083,849502.909935409 1554765.76524132,849510.385622486 1554765.23858984,849512.292856511 1554762.98181548,849497.795416665 1554687.84737038,849491.470801018 1554690.35690012,849485.586101962 1554692.44623499,849480.180447267 1554695.56346813,849471.428172866 1554698.17398932,849466.063234021 1554700.60942148,849464.996891187 1554705.02793291,849465.654828209 1554709.88659798,849467.526215774 1554714.50380375,849471.587439636 1554718.26042746,849475.912717814 1554725.55211721,849477.443634719 1554731.10179466,849478.360572973 1554736.2365147,849479.359095434 1554741.49420412,849483.096646707 1554747.16608843,849488.162183717 1554754.41697967,849490.03806555 1554761.54436751,849491.374469616 1554764.32316122)))",PC78497,TRUE
"MULTIPOLYGON (((836397.006591642 1562320.02206859,836415.504936609 1562374.97337235,836448.784600022 1562367.37270479,836454.323689539 1562370.29720285,836459.656233422 1562375.42642323,836512.295045854 1562325.01565787,836487.087529131 1562301.38806535,836480.703552429 1562304.61840184,836472.794809614 1562306.66994431,836466.234649076 1562308.35172494,836458.831251501 1562308.89809387,836452.408297988 1562306.51345605,836448.241881933 1562305.39375012,836397.006591642 1562320.02206859)))",PC93302,TRUE
"MULTIPOLYGON (((826997.645602992 1560449.71509416,826996.459606474 1560450.60055611,827007.417958242 1560478.92056953,827008.060856612 1560483.69116623,827003.037532692 1560486.10174089,826998.803990449 1560486.3628381,826996.064913437 1560492.56285609,826990.864704621 1560517.78972064,826992.126415006 1560521.80033862,827002.053983488 1560511.53798547,827008.478403987 1560515.04663506,827008.690328174 1560521.116664,827053.160197501 1560519.34789652,827043.975180226 1560480.6044831,827058.118005679 1560456.69035815,827025.616117993 1560452.63194293,827019.087228753 1560449.67935835,827011.696489648 1560446.3649218,827005.322485846 1560447.18919015,826997.645602992 1560449.71509416)))",PC92542,TRUE
"MULTIPOLYGON (((836388.06537608 1561843.96870797,836377.878114684 1561766.17075499,836327.08522127 1561778.95490039,836340.900745682 1561851.44876501,836388.06537608 1561843.96870797)))",PC94097,TRUE
"MULTIPOLYGON (((827233.042561848 1560040.94275183,827274.647217936 1560029.56038258,827249.912466736 1559925.94106898,827215.608056701 1559930.814327,827214.587663983 1559956.31499955,827221.502783035 1559983.33538044,827233.042561848 1560040.94275183)))",PC92500,TRUE
"MULTIPOLYGON (((836481.577429218 1562478.28825192,836488.894157889 1562474.31486349,836528.200455631 1562462.78954492,836530.142565774 1562461.56738608,836524.339942744 1562447.42372321,836520.903702992 1562440.81186985,836515.500492573 1562424.52663664,836514.266514537 1562418.54390167,836514.772360901 1562412.19660028,836516.14119777 1562404.35629077,836518.620497957 1562389.00275197,836522.499503729 1562383.02697384,836526.276207706 1562378.78878299,836522.480945463 1562377.50341693,836516.547558135 1562371.98629471,836511.787738128 1562367.89883649,836507.578238519 1562363.48640222,836503.086550963 1562364.04515589,836503.855031704 1562366.1376602,836500.298284548 1562372.26724549,836497.688477305 1562378.72318608,836490.578619376 1562382.97240564,836484.909643923 1562387.39039029,836480.706374539 1562393.77168284,836476.861702065 1562399.33622268,836472.613766502 1562404.46521519,836470.286263746 1562411.51193576,836466.336283833 1562416.45116288,836462.762522019 1562421.01325919,836459.697270803 1562425.00426623,836481.577429218 1562478.28825192)))",PC93695,TRUE
"MULTIPOLYGON (((827243.02908852 1560480.05790603,827242.153725126 1560478.64007308,827208.970860783 1560402.5117229,827131.73562185 1560433.89707028,827144.396432349 1560495.90859011,827208.06097299 1560517.38823361,827210.472137398 1560518.04683817,827216.161291669 1560507.73544382,827243.02908852 1560480.05790603)))",PC92531,TRUE
"MULTIPOLYGON (((836409.541084862 1561901.63036593,836347.379126643 1561915.29658651,836367.420921503 1562025.72275211,836427.824505696 1562013.13951157,836409.541084862 1561901.63036593)))",PC94104,TRUE
"MULTIPOLYGON (((827288.427541347 1560325.53426043,827314.535356995 1560306.98717485,827273.462384277 1560254.09594828,827253.491774822 1560272.10717694,827288.427541347 1560325.53426043)))",PC92534,TRUE
"MULTIPOLYGON (((850542.321689414 1564460.03533911,850476.317628155 1564453.57780511,850464.24902923 1564572.82980243,850533.033382359 1564582.77220989,850527.683669284 1564490.38864468,850530.767312061 1564485.77701717,850534.234535884 1564480.78099433,850539.666285898 1564475.8750932,850541.807408921 1564469.70687643,850542.321689414 1564460.03533911)))",PC73703,TRUE
"MULTIPOLYGON (((836493.799363633 1561887.28703647,836413.205156241 1561903.62725575,836430.735206973 1562000.00067685,836443.217746458 1562003.55391051,836446.8845044 1562008.44280742,836454.4523964 1562011.06635523,836460.986722837 1562010.76650617,836466.248786726 1562009.89043451,836470.792156563 1561992.87141638,836469.523328295 1561984.46002261,836471.006583431 1561975.86234586,836493.799363633 1561887.28703647)))",PC94103,TRUE
"MULTIPOLYGON (((827155.123920184 1560225.94219426,827089.81059313 1560232.66121344,827081.725493053 1560232.60864674,827076.489613017 1560231.65339938,827073.232389687 1560231.92153557,827068.396793928 1560236.25230102,827065.10485656 1560242.29390999,827059.471769296 1560247.9711072,827054.17037532 1560254.06435275,827051.975038795 1560259.72492959,827051.949750537 1560266.58754189,827053.024308952 1560274.35210878,827053.872176042 1560281.11887442,827052.711848887 1560284.62582228,827052.534439673 1560287.48834559,827058.696236571 1560287.47359746,827068.047285917 1560286.30748199,827076.531006614 1560284.23133473,827083.896286342 1560281.55556733,827090.551067357 1560279.2213966,827098.262488887 1560275.55521186,827106.914264784 1560273.99435089,827114.375054832 1560273.83953045,827121.000604334 1560271.81132876,827129.353865686 1560270.06211583,827135.835952339 1560268.54706356,827143.119239951 1560265.80945167,827150.838026387 1560263.66986443,827157.492393832 1560260.79855827,827161.884572845 1560261.79467138,827163.535014938 1560259.5474177,827161.776671603 1560251.85708996,827158.94312016 1560244.55703788,827156.354104533 1560238.40464504,827155.928104259 1560230.64477115,827155.123920184 1560225.94219426)))",PC92541,TRUE
"MULTIPOLYGON (((849308.773445583 1554907.21974886,849307.167661491 1554916.67435185,849307.059456663 1554924.83494503,849307.799650171 1554932.49772551,849308.53227385 1554941.37513761,849309.788948551 1554947.39802862,849311.040482576 1554954.83696973,849319.155156002 1554954.68613834,849327.011181483 1554954.07560042,849332.976288948 1554953.86937969,849343.351110043 1554953.82484176,849344.138321722 1554966.46153028,849349.330066428 1554973.09162592,849361.573016529 1554979.16252243,849356.513937067 1554904.4855839,849308.773445583 1554907.21974886)))",PC77696,TRUE
"MULTIPOLYGON (((836298.611108562 1562035.01439592,836292.504856952 1561946.61104447,836292.036549727 1561945.78897134,836250.205413571 1561950.8036047,836258.21514426 1562041.70675282,836298.611108562 1562035.01439592)))",PC94895,TRUE
"MULTIPOLYGON (((827356.108240153 1560253.58620026,827308.229310778 1560291.94829952,827330.973855108 1560325.19698268,827380.182046221 1560294.67089998,827356.108240153 1560253.58620026)))",PC92536,TRUE
"MULTIPOLYGON (((849349.17114645 1554616.48413731,849351.821281522 1554611.70849401,849354.377446458 1554605.97780806,849356.763677443 1554600.336734,849355.667521599 1554594.46736019,849354.521492038 1554589.00162386,849358.145996725 1554588.88182926,849362.914276587 1554590.92117064,849368.26537807 1554592.57193625,849371.165176468 1554589.93763321,849370.991024651 1554585.60181009,849370.18906673 1554579.49276803,849369.93983567 1554573.29714663,849368.582862496 1554567.59921753,849361.022645043 1554517.24401824,849338.840699312 1554521.84551819,849335.162079881 1554527.33262829,849337.856056918 1554580.73770281,849336.50509486 1554587.30241469,849334.341838281 1554592.69287652,849329.641928937 1554596.23742986,849324.224818438 1554598.6921173,849318.597908444 1554598.46433479,849315.019829554 1554599.77336355,849309.361146239 1554601.15356902,849306.60622567 1554604.42237601,849309.645774754 1554609.65928537,849312.788028828 1554612.13714415,849315.762176148 1554616.85917232,849321.44096795 1554618.19317934,849327.618829572 1554620.04136868,849334.314048959 1554618.38736765,849340.10288028 1554617.45315157,849345.20000218 1554618.30286702,849349.17114645 1554616.48413731)))",PC78499,TRUE
"MULTIPOLYGON (((836302.995749631 1562037.55808266,836365.116039536 1562026.8868677,836340.550716707 1561912.607903,836337.652174195 1561912.30917,836330.008036215 1561915.26854011,836298.977654827 1561927.87971262,836302.995749631 1562037.55808266)))",PC94495,TRUE
"MULTIPOLYGON (((826929.372079905 1560263.88807453,826926.781344797 1560264.30325124,826876.966760256 1560268.86704739,826902.073258554 1560322.67772884,826938.309576703 1560319.17775569,826929.372079905 1560263.88807453)))",PC92517,TRUE
"MULTIPOLYGON (((849467.62949128 1554792.29224127,849468.525737339 1554786.79246834,849465.805553435 1554780.43112987,849461.528282709 1554775.15949024,849456.527028943 1554770.55474572,849450.806989391 1554768.84018196,849446.179088457 1554763.19154028,849444.900339247 1554757.15459955,849443.907624006 1554752.18278685,849444.66860279 1554747.9506175,849448.233387097 1554744.77157966,849445.454732257 1554741.01703998,849441.942354226 1554741.39977918,849437.801863318 1554739.63820224,849433.869096856 1554736.76620634,849429.357415091 1554736.12720965,849425.632553527 1554739.86013498,849424.285928825 1554745.39693284,849421.188637422 1554750.52534169,849415.697691701 1554754.42236362,849414.035789749 1554766.07393604,849414.135944132 1554771.62503445,849410.857356074 1554775.46377565,849404.432955145 1554774.0896065,849400.793964711 1554776.29282887,849399.048893231 1554782.02244643,849402.155129903 1554786.09939095,849406.785329014 1554789.21467765,849413.163042588 1554789.57685102,849421.173461506 1554788.77614497,849429.144649459 1554788.31276089,849435.211344151 1554789.82603675,849443.302479539 1554789.92149014,849450.511562242 1554790.3028286,849458.685080277 1554791.09396345,849464.536145873 1554791.61287111,849467.62949128 1554792.29224127)))",PC78498,TRUE
